pc_item_id,pc_item_name,fk_im_spec_master_desc,fk_im_spec_options_desc,glcat_mcat_id,glcat_mcat_name
290316423,1sq.mm LF FR 180m Polycab Wire,Certifications,REACH,208737,Polycab House Wire
184778207,Polycab Blue FR Cable,Roll Length,90 m,208737,Polycab House Wire
159932132,Polycab  PVC Insulated Wire,Temperature Range,Upto 60 Degree C,208737,Polycab House Wire
200624877,polycab 300 mtr wire 4.00mm,Current Rating,41A,208737,Polycab House Wire
253213355,Polycab 1 Sq.Mm 1 Core Fr Industrial Flexible Cable Blue (100 M),Strand Dia.,0.2 mm,208737,Polycab House Wire
145923014,Polycab Red Housing Wire,Brand,Polycab,208737,Polycab House Wire
142826774,Polycab House Wires,Voltage,1100 V,208737,Polycab House Wire
142877156,Polycab Cables,Is It Armoured,Armoured,208737,Polycab House Wire
268580248,Polycab Project Wire Fr 0.75mm 300mtr,Certifications,IS 694,208737,Polycab House Wire
244340149,Polycab Electrical House Wire,Voltage,440V,208737,Polycab House Wire
245808133,Polycab Fr House Wires,Current Rating,4A,208737,Polycab House Wire
163575502,Polycab Wire,Roll Length,180m,208737,Polycab House Wire
161446931,Polycab Wire,,,208737,Polycab House Wire
233322069,Polycab FR LSH  Wire,Number Of Cores,Single Core,208737,Polycab House Wire
62462356,Polycab Wires & Cables,Number of core,4,208737,Polycab House Wire
159028998,Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
235704856,4.0 Sq mm Polycab Yellow FR-LF PVC Insulated Wire,Wire Size,4 sqmm,208737,Polycab House Wire
269544330,Polycab House Electrical Wires,,,208737,Polycab House Wire
157707162,Polycab House Wires,Number of Cores,3 Core,208737,Polycab House Wire
180820164,Polycab Insulation Wire,,,208737,Polycab House Wire
156219796,Polycab 0.75 Sq.Mm. Wire 90 Mtr.- Black,Rated Current,7A,208737,Polycab House Wire
261008156,Polycab Lead Free Wire,Number Of Cores,Single Core,208737,Polycab House Wire
264769223,Polycab 1.5 Sq Mm 2 Core Copper Flexible Wire,Voltage,220 V,208737,Polycab House Wire
269822521,Polycab Poly Flex 1sqmm PVC Wire,Wire Size,1 sqmm,208737,Polycab House Wire
287584215,1 Sq Mm Green 90 Meter Polycab Wires,Insulation Material,HRFR,208737,Polycab House Wire
141087052,Polycab Flexible Cable,Country of Origin,Made in India,208737,Polycab House Wire
153970649,FRLF Building Wire,Brand,Polycab,208737,Polycab House Wire
262036997,1.0mm Polycab Optima PVC Insulated Cable,Brand,Polycab,208737,Polycab House Wire
142869828,Flexible Cable,Insulation Material,PVC,208737,Polycab House Wire
195180750,Black Polycab Green Wire Cable,Brand,Polycab,208737,Polycab House Wire
232785948,Polycab 0.5 X 5 Pair Telephone & Switch Board Grey Cable (coil Of 90 Metres),,,208737,Polycab House Wire
291188839,Polycab Green Wire,Wire Size,1 sqmm,208737,Polycab House Wire
93210212,PVC Polycab Electrical Wire,Crossectional Size,1.5 Sqmm,208737,Polycab House Wire
168610662,Polycab Flame Retardant (FR) House Wires,Voltage,1100V,208737,Polycab House Wire
129939892,Polycab wire,Poles Number,1pole+N,208737,Polycab House Wire
88528059,Poly Cab Wires,,,208737,Polycab House Wire
288603582,Polycab House Wire,Colour,Red,208737,Polycab House Wire
143248074,Polycab 4MM Double Coating Layer Wire,Conductor Material,Copper,208737,Polycab House Wire
161221414,Polycab Flame Retardant Lead Free House Wire,Suitable for,Buildings,208737,Polycab House Wire
267747786,Polycab FR Lead Free Wire,Roll Length,300 m,208737,Polycab House Wire
246636065,Polycab etira  Electric House Wire,Insulation Material,FR,208737,Polycab House Wire
165187864,Polycab Wire 4 mm,,,208737,Polycab House Wire
227109933,"Polycab Flexible Wire 2.50 Sqmm, 50/0.25 mm, Single Core",Voltage,1100V,208737,Polycab House Wire
132981924,Polycab Wires,,,208737,Polycab House Wire
256837901,Polycab 2.5sqmm FR House Wire,Suitable for,Homes,208737,Polycab House Wire
286667248,Black Gandeberunda Copper,,,208737,Polycab House Wire
197727992,Polycab House wires,Country Of Origin,Made in India,208737,Polycab House Wire
290848751,Etira Flame Retardant House Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
252893024,POLYCAB WIRE FR 2.5MM 2 CORE 100MTR,Voltage,1100V,208737,Polycab House Wire
251076621,Polycab House Wire,Conductor,Copper,208737,Polycab House Wire
175871277,1 Sqmm Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
255717305,Polycab 1 Sq.mm 1 Core Frlf House Cable Black (300 M),Color,Black,208737,Polycab House Wire
265219061,POLYCAB 4.0 SQMM,Wire Size,4 sqmm,208737,Polycab House Wire
199612814,Polycab House Wire In Chennai,Wire Size,1 sqmm,208737,Polycab House Wire
280418637,Polycab House Wire,Conductor,Copper,208737,Polycab House Wire
169535922,Polycab FR House Wires,Certifications,IS 694,208737,Polycab House Wire
178390847,Polycab 0.5 Sqmm Single Core FR PVC Ins. Copper Flexible Cable White,Color,White,208737,Polycab House Wire
265924172,16sqmm Polycab Electrical Cable,Number Of Cores,Single Core,208737,Polycab House Wire
261008156,Polycab Lead Free Wire,Voltage,1100V,208737,Polycab House Wire
237841493,Polycab FRLF House Wires,Insulation Material,PVC,208737,Polycab House Wire
231621832,Polycab (ETIRA) 0.75 Sq Mm (Yellow) 90 Meter Wire,Suitable for,Buildings,208737,Polycab House Wire
249793524,Polycab Lead Free Flame Retardant Wire,Conductor,Copper,208737,Polycab House Wire
161815661,Polycab House Wires,Number of Cores,Single Core,208737,Polycab House Wire
170298026,Electrical Polycab Wire,Brand,Polycab,208737,Polycab House Wire
148910496,Poly Cab House Wire,,,208737,Polycab House Wire
134371467,House Wire,Brand,Polycab,208737,Polycab House Wire
178300675,Polycab Multistand Wires FRLR 4mm,,,208737,Polycab House Wire
226720259,Polycab Optima+ 1 Sq.mm 1 Core Frlf Wire Green (90 M),Cable Length,90 m,208737,Polycab House Wire
289570311,Polycab House Wire,,,208737,Polycab House Wire
246899208,Polycab Green House Wires,Current Rating,24A,208737,Polycab House Wire
229683873,1sq Mm Polycab House Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
188329990,Polycab 4sqmm House Wire,Current Rating,4A,208737,Polycab House Wire
142037403,Polycab FRLS Flexible House Wires,Max Operating Temperature,70 Deg C,208737,Polycab House Wire
193118861,Polycab House Wire,Suitable for,Buildings,208737,Polycab House Wire
269913738,Copper Wire 4 Core 2.5 Sqmm Make Polycab,Country Of Origin,Made in India,208737,Polycab House Wire
145864320,House Wires,Current Rating,21A,208737,Polycab House Wire
195667121,1 Sq.mm Polycab FR-LF PVC Insulated Copper Wire,Roll Length,90 m,208737,Polycab House Wire
141562820,Polycable Cable,,,208737,Polycab House Wire
231627384,Polycab (ETIRA) 1.5 Sq mm  House Wire 90 Meter (Green),Suitable for,Homes,208737,Polycab House Wire
122632965,Polycab 4mm 200mt FR House Wires,Insulation Material,PVC,208737,Polycab House Wire
151574548,Polycab FR House Wires,Roll Length,90 m,208737,Polycab House Wire
267086298,Polycab Green Wire Electircal Wire 1.5 MM,Wire Size,1.5 sqmm,208737,Polycab House Wire
255668341,Polycab House Wire,,,208737,Polycab House Wire
173599098,1sq.mm House Wire Polycab,Insulation Material,FRLF,208737,Polycab House Wire
178414764,Apar Unicab Wire 4 Sq.mm,Color,Red,208737,Polycab House Wire
157136392,WAACAB 1.50 Sqmm Housing Wire,Color,Red,208737,Polycab House Wire
172393228,Polycab FR House Wires,Country Of Origin,Made in India,208737,Polycab House Wire
251642210,1.5 Sq mm Yash Cab Wires Cables,Number Of Cores,Single Core,208737,Polycab House Wire
277943914,Polycab 0.5mm House Wire 90mtr,Insulation Material,FR,208737,Polycab House Wire
278706605,Polycab FRZH Flame Redundant  Wire,Brand,Polycab,208737,Polycab House Wire
121891529,Polycab PVC Insulated Wire,,,208737,Polycab House Wire
252522182,Polycab 1 Sq.mm 1 Core Fr Industrial Flexible Cable Black (100 M),Strand Dia.,0.2 mm,208737,Polycab House Wire
278484696,Polycab Wire 1.5 Sq Mm,Certifications,RoHS Compliant,208737,Polycab House Wire
273419721,Polycab House Wire,Current Rating,7A,208737,Polycab House Wire
138922022,Polycab Electrical Wires,Wire Size,100m,208737,Polycab House Wire
286355118,Polycab Wire Supplier In Mumbai,Wire Size,0.75 sqmm,208737,Polycab House Wire
192519871,Polycab House Wire,Roll Length,90 m,208737,Polycab House Wire
144047677,Polycab House Wire,Packaging Type,Box,208737,Polycab House Wire
181441694,"Black Polycab House wire, 1.0 Sq mm",Insulation Material,FRLF,208737,Polycab House Wire
204925855,4 sqmm Red Polycab FR Wire,Roll Length,200 m,208737,Polycab House Wire
176788341,Polycab PVC Insulated Wire,Conductor,Copper,208737,Polycab House Wire
141476256,Polycab Flame Retardant PVC Insulated House Wire,Certifications,IS 694,208737,Polycab House Wire
190307589,Rr Polycab Wires,,,208737,Polycab House Wire
110058831,Polycab Electrical Wire,,,208737,Polycab House Wire
189993223,Polycab Wires,,,208737,Polycab House Wire
235717527,Polycab 0.75sqmm FR LSH Black House Wire,Oxygen,Las Than 29%,208737,Polycab House Wire
290437976,LF-FR 90m Polycab Primma Wires,Certifications,RoHS,208737,Polycab House Wire
246726944,Polycab  PVC Insulated  House Cable,Suitable for,Homes,208737,Polycab House Wire
279448084,Polycab Optima+ 1 Sq.Mm 1 Core FRLF Wire Green (90 M),Certification,IS 694 / 1990,208737,Polycab House Wire
160740766,Polycab Make Wires  Cables,Suitable for,Buildings,208737,Polycab House Wire
258471224,2.5 Sqmm Polycab Panel Wire,Voltage,1100V,208737,Polycab House Wire
170428808,Polycab 0.75sqmm Eco Friendly Wire,Brand,Polycab,208737,Polycab House Wire
278340247,Polycab Wire 2.5 Sq Mm,Conductor,Copper,208737,Polycab House Wire
252617322,"Polycab Wire Fr 4.00mm 1 Core 100mtr Red,Yellow,Blue,Green,Black,White,Grey",Insulation Material,FR,208737,Polycab House Wire
160277977,Polycab House Wire,Insulation Material,FRLS,208737,Polycab House Wire
163557309,Polycab Etira House Wire,Voltage,1100V,208737,Polycab House Wire
151398394,Polycab 2.5 Sqmm House Wire 90 Meter,Color,"Red,Yellow,Blue,Black,Greeen",208737,Polycab House Wire
275039878,Polycab Etira Flame Retardant Wire,Number Of Cores,Single Core,208737,Polycab House Wire
245250832,Orbit Wire,Color,Red,208737,Polycab House Wire
283526088,Polycab 16 Sqmm LFFR House Cable,Conductor Material,Copper,208737,Polycab House Wire
232416254,Polycab 10 Dia Wire,,,208737,Polycab House Wire
97556056,Wires & Cable,Country of Origin,Made in India,208737,Polycab House Wire
260258302,Polycab Optima Plus Power Saving LFFR Electric House Wire,Voltage,1100V,208737,Polycab House Wire
268292051,Polycab House Wire,,,208737,Polycab House Wire
256862312,Polycab HR FRLSH Lead Free Cable,Insulation Material,PVC,208737,Polycab House Wire
140876610,House Wires,,,208737,Polycab House Wire
148633006,Polycab Fr House Wires,Voltage,1100V,208737,Polycab House Wire
98067846,Polycab  4 Sq.mm Single Core Flexible,Conductor Material,Copper,208737,Polycab House Wire
250092217,Ploycab 1.5 Sqmm House Wire,Suitable for,Buildings,208737,Polycab House Wire
286355393,Copper Polycab Fr House Wires,Color,Black,208737,Polycab House Wire
251527983,Polycab 1 C x 120mm Cu Flexible Cable,Packaging Type,Roll,208737,Polycab House Wire
276602323,Green Wire,,,208737,Polycab House Wire
250683730,Electric Wire,,,208737,Polycab House Wire
200625230,polycab 300 frlsh  10.00mm,Suitable for,Homes,208737,Polycab House Wire
264528532,Polycab Black PVC Insulated Industrial FR Panel Wire,Color,Black,208737,Polycab House Wire
162272534,Polycab Wires And Cables,Conductor Type,Copper,208737,Polycab House Wire
229889938,Polycab House Wire 2.5 Sq Mm,Suitable for,Homes,208737,Polycab House Wire
261540219,Polycab LF FR OPTIMA +  Lead Free Wire,Product Insulation Material,"LFFR, PVC",208737,Polycab House Wire
280458885,1.0sqmm Polycab Insulated House Wire,Suitable for,Buildings,208737,Polycab House Wire
168417961,"Polycab FR House Wires, 1 Sq mm",Roll Length,200 m,208737,Polycab House Wire
193183202,Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
184214648,1.5mm Polycab Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
134974444,Building Wires,,,208737,Polycab House Wire
176792249,Polycab Single Core Flexible Wire,Brand,Polycab,208737,Polycab House Wire
122149615,Polycab wires,,,208737,Polycab House Wire
252844578,Polycab Etira 1.5 Sq.Mm 1 Core Flame Retardant (Fr) House Wire Red (90 M),Cable Length,90 m,208737,Polycab House Wire
274691992,Polycab Optima plus 90m 2.5sqmm Heat Resistant Eco Friendly PVC Insulated Copper Cable Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
188818138,Polycab Flame Retardant Multi Strand Wires,,,208737,Polycab House Wire
188098319,Polycab FR House Wire,Voltage,220V,208737,Polycab House Wire
131878556,Polycab Cables Wires,,,208737,Polycab House Wire
226936537,Electric Wire,,,208737,Polycab House Wire
202797180,Polycab 2.5sqmm (300mts) Frls wires Black House Wire,Insulation Material,PVC,208737,Polycab House Wire
161552150,Polycab House Wire,Country of Origin,Made in India,208737,Polycab House Wire
149789469,Polycab FR House Wires,Number Of Cores,1,208737,Polycab House Wire
145928549,90 M Polycab House Wire,Packaging Type,Box,208737,Polycab House Wire
242935155,1.5sqmm Polycab Etira  Single Core FR House  Wires,Insulation Material,FR,208737,Polycab House Wire
253476028,Polycab RR House Wire,Insulation Material,PVC,208737,Polycab House Wire
233537221,2.5Sqmm Polycab PVC Insulated Copper Wire,Insulation Material,PVC,208737,Polycab House Wire
233742182,1Sqmm Polycab Eco Friendly Green Wire,Current Rating,5A,208737,Polycab House Wire
286824000,Polycab Wire 1 Sq Mm,Country Of Origin,Made in India,208737,Polycab House Wire
195415937,Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
112473792,Polycab FR House Wires,Wire Size,0.5 sqmm,208737,Polycab House Wire
108771827,Polycab Cables,,,208737,Polycab House Wire
242935155,1.5sqmm Polycab Etira  Single Core FR House  Wires,Certifications,RoHS Compliant,208737,Polycab House Wire
140321069,2.5mm Cable Housing Wire,Length,90m,208737,Polycab House Wire
257196642,"Polycab Optima Plus FR-LF 1.5 SQ-MM, 90 Meters PVC Insulated Copper Wire",,,208737,Polycab House Wire
287848792,1.5 SQ mm Polycab LTFR Wire,Brand,Polycab,208737,Polycab House Wire
205148498,Polycab Electrical Wire,Color,Green,208737,Polycab House Wire
196423158,Polycab House Wire,Certifications,IS 694,208737,Polycab House Wire
250628055,0.75 Sqmm Polycab FR PVC House Wire,Color,Red,208737,Polycab House Wire
153321671,Polycab Fr House Wires,Roll Length,90 m,208737,Polycab House Wire
287178727,2.5sqmm Polycab Panel Wire,Voltage,220V,208737,Polycab House Wire
252043682,Polycab House LFFR Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
168320674,Electrical Polycab Wire,,,208737,Polycab House Wire
258639565,Polycab Housoe Wire,Insulation Material,FR,208737,Polycab House Wire
113825800,Polycab Fr House Wires,Certifications,IS 694,208737,Polycab House Wire
150675828,House wire Box,Current Rating,4 MPRS,208737,Polycab House Wire
288421281,"Polycab Optima+ 2.5 sqmm wire, Flame Retardent (FR) ,Multistrand, 90m, Red",Roll Length,90 m,208737,Polycab House Wire
197677970,1.5 sq mm Red Polycab Wire,Conductor,Copper,208737,Polycab House Wire
191473234,Polycab Yellow Wires,Number Of Cores,Single Core,208737,Polycab House Wire
290280297,Polycab Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
278861475,Polycab House Wire,Insulation Material,FRLF,208737,Polycab House Wire
274330713,4mm House Wire Polycab Primma,Wire Size,4 sqmm,208737,Polycab House Wire
205066130,Polycab FR PVC Insulated Panel Wire,Number Of Cores,Single Core,208737,Polycab House Wire
188330273,Polycab Flexible Cable,Insulation Type,FR,208737,Polycab House Wire
153146486,Polycab Flexible Cable,Number Of Cores,1,208737,Polycab House Wire
278028549,Polycab 1 Sq Mm Fr House Wire 90 Meter,Certifications,IS 694,208737,Polycab House Wire
135404568,Polycab FR House Wires,Color,Black,208737,Polycab House Wire
184893390,Polycab Flame Retardant House Wire,Current Rating,18A,208737,Polycab House Wire
239267688,Polycap Capsule 2.5 mm,Manufacturer,Intas Pharmaceuticals,208737,Polycab House Wire
273957884,Polycab Wire,,,208737,Polycab House Wire
142339501,Polycab 4C Flexible Copper 35sqmm AC Cables,Usage/Application,Solar,208737,Polycab House Wire
255731999,Polycab 0.75 Sq.Mm 2 Core Fr Industrial Flexible Cable Black (100 M),Conductor Material,Copper Conductor,208737,Polycab House Wire
168562241,Polycab FR House Wires,Wire Size,0.5 sqmm,208737,Polycab House Wire
253688330,Polycab House Wire,Voltage,440V,208737,Polycab House Wire
158369059,Polycab Cables 1.5 Sq Mm,Voltage,440V,208737,Polycab House Wire
195666360,10 Sq.Mm Polycab PVC Insulated House Wire,Current Rating,18A,208737,Polycab House Wire
253379214,Polycab Copper House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
224038004,Polycab 4mm Wire,Number Of Cores,Single Core,208737,Polycab House Wire
144285238,Polycab 1.5 sqmm Flame Retardant House Wire,Color,Red,208737,Polycab House Wire
267087709,Polycab Green Wire Electircal Wire 1.5 MM,Wire Size,1.5 sqmm,208737,Polycab House Wire
224153163,Polycab  Copper House Wire,Conductor,Copper,208737,Polycab House Wire
263215864,Green Wire,,,208737,Polycab House Wire
185210081,Polycab Electrical Wire,Conductor,Copper,208737,Polycab House Wire
111133480,2.5mm Polycab Etira House Wires,Insulation Type,FR,208737,Polycab House Wire
168543387,POLYCAB Fr House Wires,Insulation Material,FR PVC,208737,Polycab House Wire
231626300,Polycab (ETIRA) 1.5 Sq mm  House Wire 90 Meter (yellow),Roll Length,90 m,208737,Polycab House Wire
157189755,E003 FR 2.5 Sq.mm. Multistrand House Wire,Fire Resistant,Yes,208737,Polycab House Wire
258640473,Polycab Wire,,,208737,Polycab House Wire
200624945,polycab 300 mtr wire 10.00mm,Roll Length,300 m,208737,Polycab House Wire
252893124,POLYCAB WIRE FR 4.00MM 2 CORE 100MTR,Roll Length,100 m,208737,Polycab House Wire
98096453,Polycab 6 sqmm PVC Flexible Wire,Insulation Material,PVC,208737,Polycab House Wire
98066968,Polycab  1 Sq.mm Single Core Flexible,Number Of Cores,Single Core,208737,Polycab House Wire
139121282,POLICAB Wire 4mm,Voltage,230V 240V,208737,Polycab House Wire
288661621,Polycab Green Wire 1mm,Brand,Polycab,208737,Polycab House Wire
166374908,2.5sqmm Polycab Insulated Wire,Type,FR,208737,Polycab House Wire
